"age","job","marital","education","default","housing","loan","contact","month","day_of_week","duration","campaign","pdays","previous","poutcome","emp_var_rate","cons_price_idx","cons_conf_idx","euribor3m","nr_employed","subscribed"
32,"entrepreneur","single","university.degree","no","no","yes","cellular","nov","thu",126,1,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8,"no"
32,"technician","single","university.degree","no","no","no","cellular","nov","thu",485,1,999,1,"failure",-0.1,93.2,-42,4.076,5195.8,"no"
56,"admin.","divorced","university.degree","no","yes","no","cellular","nov","thu",88,2,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8,"no"
38,"management","married","university.degree","no","yes","no","cellular","nov","thu",258,1,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8,"no"
32,"unemployed","married","high.school","no","yes","no","cellular","nov","thu",640,1,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8,"no"
31,"technician","single","professional.course","no","yes","no","cellular","nov","thu",155,1,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8,"no"
50,"self-employed","divorced","university.degree","no","no","no","cellular","nov","thu",59,4,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8,"no"
33,"self-employed","divorced","university.degree","no","no","no","telephone","nov","thu",352,3,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8,"no"
38,"technician","married","university.degree","no","yes","no","cellular","nov","thu",82,1,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8,"no"
53,"technician","divorced","high.school","no","no","no","cellular","nov","thu",290,2,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8,"no"
31,"management","single","high.school","no","yes","no","cellular","nov","thu",48,1,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8,"no"
32,"admin.","single","university.degree","no","no","no","cellular","nov","thu",40,1,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8,"no"
48,"admin.","married","university.degree","no","yes","no","cellular","nov","thu",111,2,999,1,"failure",-0.1,93.2,-42,4.076,5195.8,"no"
56,"housemaid","divorced","high.school","no","yes","no","cellular","nov","thu",67,6,999,1,"failure",-0.1,93.2,-42,4.076,5195.8,"no"
59,"retired","married","professional.course","no","no","no","cellular","nov","thu",117,1,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8,"no"
38,"self-employed","married","professional.course","no","no","no","cellular","nov","thu",24,1,999,1,"failure",-0.1,93.2,-42,4.076,5195.8,"no"
33,"management","married","university.degree","no","no","no","cellular","nov","thu",133,1,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8,"no"
35,"blue-collar","married","basic.9y","unknown","no","no","cellular","nov","thu",543,1,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8,"yes"
41,"blue-collar","single","basic.9y","no","no","no","cellular","nov","thu",120,4,999,1,"failure",-0.1,93.2,-42,4.076,5195.8,"no"
50,"admin.","divorced","university.degree","no","no","no","cellular","nov","thu",160,1,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8,"no"
29,"entrepreneur","married","university.degree","no","no","no","cellular","nov","thu",62,5,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8,"no"
58,"blue-collar","married","basic.9y","unknown","yes","no","cellular","nov","thu",308,1,6,1,"success",-0.1,93.2,-42,4.076,5195.8,"no"
40,"blue-collar","married","basic.4y","unknown","no","no","cellular","nov","thu",22,5,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8,"no"
50,"retired","divorced","high.school","no","yes","no","cellular","nov","thu",691,1,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8,"yes"
55,"entrepreneur","married","professional.course","no","yes","no","cellular","nov","thu",124,3,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8,"no"
52,"retired","married","university.degree","no","yes","no","telephone","nov","thu",188,2,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8,"no"
30,"blue-collar","single","basic.9y","no","yes","no","cellular","nov","thu",145,1,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8,"no"
29,"admin.","single","university.degree","no","yes","yes","cellular","nov","thu",736,1,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8,"yes"
34,"technician","married","professional.course","no","no","no","cellular","nov","thu",144,1,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8,"no"
32,"blue-collar","single","basic.4y","no","no","no","cellular","nov","thu",113,1,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8,"no"
41,"admin.","single","university.degree","no","yes","no","cellular","nov","thu",80,1,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8,"no"
37,"blue-collar","divorced","professional.course","no","yes","no","cellular","nov","thu",340,1,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8,"no"
34,"blue-collar","married","basic.4y","no","no","no","cellular","nov","thu",223,1,999,1,"failure",-0.1,93.2,-42,4.076,5195.8,"no"
56,"retired","married","basic.4y","no","yes","yes","cellular","nov","thu",258,1,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8,"no"
32,"blue-collar","divorced","basic.9y","no","yes","no","telephone","nov","thu",1025,2,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8,"yes"
56,"management","married","university.degree","no","yes","no","cellular","nov","thu",149,2,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8,"no"
34,"student","divorced","university.degree","no","yes","no","cellular","nov","thu",48,2,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8,"no"
31,"services","single","high.school","no","yes","no","cellular","nov","thu",67,2,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8,"no"
40,"blue-collar","married","basic.6y","no","yes","no","telephone","nov","thu",107,2,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8,"no"
33,"blue-collar","single","high.school","no","yes","no","cellular","nov","thu",294,2,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8,"no"
55,"management","divorced","university.degree","no","yes","no","cellular","nov","thu",159,1,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8,"no"
51,"admin.","divorced","university.degree","no","yes","yes","cellular","nov","thu",249,2,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8,"no"
57,"management","divorced","university.degree","unknown","yes","yes","cellular","nov","thu",114,2,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8,"no"
31,"technician","single","unknown","unknown","yes","no","cellular","nov","thu",276,1,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8,"no"
33,"blue-collar","married","basic.9y","unknown","yes","no","cellular","nov","thu",340,1,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8,"no"
29,"services","married","basic.9y","no","yes","yes","cellular","nov","thu",142,1,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8,"no"
31,"admin.","married","university.degree","unknown","yes","no","cellular","nov","thu",55,1,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8,"no"
39,"services","single","university.degree","unknown","yes","no","cellular","nov","thu",43,3,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8,"no"
46,"technician","married","professional.course","no","no","no","cellular","nov","thu",108,2,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8,"no"
32,"admin.","single","university.degree","no","yes","yes","cellular","nov","thu",208,1,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8,"no"
56,"services","married","high.school","no","no","no","telephone","nov","thu",871,3,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8,"yes"
30,"admin.","married","high.school","no","no","no","cellular","nov","thu",361,2,999,1,"failure",-0.1,93.2,-42,4.076,5195.8,"no"
37,"unemployed","single","university.degree","no","no","no","cellular","nov","thu",212,2,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8,"no"
31,"admin.","married","university.degree","no","yes","no","cellular","nov","thu",210,2,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8,"no"
31,"blue-collar","married","basic.4y","no","yes","no","cellular","nov","thu",233,4,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8,"no"
30,"technician","single","university.degree","no","no","no","cellular","nov","thu",168,3,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8,"no"
39,"blue-collar","married","basic.6y","no","yes","no","cellular","nov","thu",391,2,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8,"no"
30,"blue-collar","married","high.school","no","yes","yes","cellular","nov","thu",2453,2,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8,"yes"
42,"management","married","basic.6y","no","yes","yes","cellular","nov","fri",81,6,999,1,"failure",-0.1,93.2,-42,4.021,5195.8,"no"
45,"admin.","divorced","university.degree","no","yes","yes","cellular","nov","fri",69,9,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195.8,"no"
45,"admin.","divorced","professional.course","no","yes","no","cellular","nov","fri",239,2,999,1,"failure",-0.1,93.2,-42,4.021,5195.8,"no"
54,"admin.","married","high.school","no","yes","no","cellular","nov","fri",267,2,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195.8,"no"
38,"admin.","divorced","basic.9y","no","no","no","cellular","nov","fri",71,1,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195.8,"no"
58,"retired","married","professional.course","no","no","no","cellular","nov","fri",127,1,999,1,"failure",-0.1,93.2,-42,4.021,5195.8,"no"
29,"technician","single","university.degree","no","yes","no","cellular","nov","fri",153,1,999,1,"failure",-0.1,93.2,-42,4.021,5195.8,"no"
57,"admin.","divorced","university.degree","unknown","no","no","cellular","nov","fri",22,4,999,1,"failure",-0.1,93.2,-42,4.021,5195.8,"no"
38,"admin.","divorced","high.school","no","yes","no","cellular","nov","fri",321,1,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195.8,"no"
55,"technician","married","professional.course","no","no","no","cellular","nov","fri",348,2,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195.8,"no"
30,"services","single","high.school","no","no","no","cellular","nov","fri",648,1,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195.8,"yes"
45,"admin.","divorced","high.school","no","no","yes","cellular","nov","fri",567,1,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195.8,"no"
34,"management","married","university.degree","no","yes","no","cellular","nov","fri",470,1,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195.8,"no"
53,"entrepreneur","married","basic.6y","no","yes","no","telephone","nov","fri",228,6,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195.8,"no"
55,"admin.","married","high.school","no","yes","no","cellular","nov","fri",585,1,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195.8,"no"
29,"technician","single","professional.course","no","yes","yes","cellular","nov","fri",215,1,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195.8,"no"
31,"unemployed","single","university.degree","no","yes","no","cellular","nov","fri",30,1,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195.8,"no"
57,"housemaid","married","basic.4y","no","no","no","cellular","nov","fri",216,1,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195.8,"no"
38,"services","married","high.school","no","yes","no","cellular","nov","fri",306,1,999,1,"failure",-0.1,93.2,-42,4.021,5195.8,"no"
53,"unemployed","married","basic.4y","no","yes","no","cellular","nov","fri",80,10,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195.8,"no"
51,"technician","single","basic.9y","no","yes","no","telephone","nov","fri",218,3,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195.8,"no"
57,"management","divorced","professional.course","no","yes","no","cellular","nov","fri",849,1,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195.8,"yes"
49,"blue-collar","married","basic.9y","no","yes","no","cellular","nov","fri",271,1,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195.8,"no"
37,"blue-collar","married","basic.6y","no","no","no","cellular","nov","fri",68,1,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195.8,"no"
41,"admin.","divorced","high.school","no","yes","no","cellular","nov","fri",199,2,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195.8,"no"
50,"technician","married","university.degree","unknown","yes","yes","cellular","nov","fri",63,1,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195.8,"no"
34,"admin.","married","university.degree","no","no","no","cellular","nov","fri",128,2,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195.8,"no"
32,"admin.","divorced","university.degree","no","no","no","telephone","nov","fri",425,1,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195.8,"no"
55,"entrepreneur","married","university.degree","no","no","no","cellular","nov","fri",252,1,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195.8,"no"
50,"management","divorced","university.degree","no","no","no","cellular","nov","fri",202,1,999,1,"failure",-0.1,93.2,-42,4.021,5195.8,"no"
39,"services","married","high.school","no","yes","no","cellular","nov","fri",552,3,999,1,"failure",-0.1,93.2,-42,4.021,5195.8,"no"
45,"admin.","divorced","university.degree","no","yes","no","cellular","nov","fri",164,1,999,1,"failure",-0.1,93.2,-42,4.021,5195.8,"no"
38,"blue-collar","married","basic.9y","no","yes","yes","cellular","nov","fri",186,2,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195.8,"no"
31,"admin.","single","high.school","no","no","no","cellular","nov","fri",100,2,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195.8,"no"
29,"admin.","single","university.degree","no","yes","no","cellular","nov","fri",190,1,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195.8,"no"
58,"admin.","divorced","university.degree","no","no","no","cellular","nov","fri",189,1,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195.8,"no"
52,"technician","married","professional.course","no","yes","no","cellular","nov","fri",64,1,999,1,"failure",-0.1,93.2,-42,4.021,5195.8,"no"
57,"admin.","divorced","university.degree","unknown","yes","yes","cellular","nov","fri",65,1,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195.8,"no"
45,"admin.","divorced","high.school","no","yes","no","cellular","nov","fri",980,2,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195.8,"yes"
54,"technician","married","high.school","unknown","yes","no","cellular","nov","fri",82,1,999,1,"failure",-0.1,93.2,-42,4.021,5195.8,"no"
54,"admin.","married","university.degree","unknown","no","no","cellular","nov","fri",298,2,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195.8,"no"
31,"admin.","single","high.school","no","yes","yes","cellular","nov","fri",50,1,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195.8,"no"
50,"unemployed","married","professional.course","no","yes","no","cellular","nov","fri",58,1,999,1,"failure",-0.1,93.2,-42,4.021,5195.8,"no"
33,"student","single","unknown","no","yes","no","cellular","nov","fri",353,2,999,1,"failure",-0.1,93.2,-42,4.021,5195.8,"no"
49,"self-employed","married","university.degree","unknown","yes","yes","cellular","nov","fri",198,1,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195.8,"no"
34,"admin.","married","university.degree","no","no","yes","cellular","nov","fri",408,9,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195.8,"no"
31,"student","married","high.school","no","no","no","cellular","nov","fri",297,1,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195.8,"no"
55,"technician","single","professional.course","no","no","no","cellular","nov","fri",142,2,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195.8,"no"
53,"admin.","married","high.school","no","yes","no","cellular","nov","fri",50,2,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195.8,"no"
39,"housemaid","married","basic.9y","no","yes","no","cellular","nov","fri",150,4,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195.8,"no"
51,"technician","married","professional.course","no","yes","no","cellular","nov","fri",51,2,999,1,"failure",-0.1,93.2,-42,4.021,5195.8,"no"
53,"technician","married","professional.course","no","yes","no","cellular","nov","fri",11,7,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195.8,"no"
50,"retired","single","university.degree","no","yes","no","cellular","nov","fri",39,1,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195.8,"no"
34,"admin.","single","university.degree","no","no","no","cellular","nov","fri",70,2,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195.8,"no"
54,"technician","single","high.school","no","yes","no","cellular","nov","fri",32,2,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195.8,"no"
30,"entrepreneur","divorced","high.school","no","no","no","telephone","nov","fri",61,3,999,1,"failure",-0.1,93.2,-42,4.021,5195.8,"no"
48,"unemployed","married","professional.course","unknown","yes","yes","telephone","nov","fri",83,2,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195.8,"no"
46,"technician","married","professional.course","no","no","yes","cellular","nov","fri",98,5,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195.8,"no"
57,"technician","married","university.degree","unknown","yes","no","cellular","nov","fri",39,10,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195.8,"no"
40,"management","married","university.degree","no","no","no","cellular","nov","fri",147,3,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195.8,"no"
30,"student","single","university.degree","no","no","no","cellular","nov","fri",585,4,999,1,"failure",-0.1,93.2,-42,4.021,5195.8,"no"
44,"admin.","married","university.degree","no","no","no","cellular","nov","fri",77,5,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195.8,"no"
59,"admin.","married","university.degree","unknown","no","no","cellular","nov","fri",140,2,999,1,"failure",-0.1,93.2,-42,4.021,5195.8,"no"
56,"services","married","basic.4y","unknown","yes","no","cellular","nov","fri",39,4,999,1,"failure",-0.1,93.2,-42,4.021,5195.8,"no"
47,"management","married","high.school","no","yes","yes","cellular","nov","fri",225,3,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195.8,"no"
42,"services","divorced","high.school","no","yes","no","cellular","nov","fri",855,3,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195.8,"no"
46,"technician","married","professional.course","no","yes","yes","cellular","nov","fri",484,4,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195.8,"no"
43,"technician","married","university.degree","no","yes","no","cellular","nov","fri",330,2,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195.8,"no"
50,"services","single","high.school","no","yes","no","cellular","nov","fri",1195,2,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195.8,"no"
48,"unemployed","divorced","professional.course","no","yes","no","telephone","nov","fri",122,4,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195.8,"no"
50,"admin.","married","university.degree","no","yes","no","cellular","nov","fri",73,2,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195.8,"no"
55,"entrepreneur","divorced","university.degree","no","no","no","cellular","nov","fri",110,2,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195.8,"no"
